f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,mean,hour,day,week,12_hour,day_time,4_day_period
4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.230769230769231,183,7,1,15,1,3
0.0,0.0,0.0,34.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,8.923076923076923,183,7,1,15,1,3
0.0,0.0,11.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,6.846153846153846,183,7,1,15,1,3
0.0,0.0,2.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.6923076923076925,183,7,1,15,1,3
4.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,3.1538461538461537,183,7,1,15,1,3
0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,56.0,4.923076923076923,183,7,1,15,1,3
2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,44.0,4.615384615384615,183,7,1,15,1,3
0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,5.076923076923077,183,7,1,15,1,3
3.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,183,7,1,15,1,3
1.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,11.0,5.846153846153846,183,7,1,15,1,3
5.0,0.0,17.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,3.076923076923077,183,7,1,15,1,3
13.0,36.0,30.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.76923076923077,183,7,1,15,1,3
0.0,56.0,28.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,61.0,14.307692307692308,183,7,1,15,1,3
0.0,70.0,29.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,12.461538461538462,183,7,1,15,1,3
0.0,5.0,23.0,31.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.846153846153847,183,7,1,15,1,3
0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,2.923076923076923,183,7,1,15,1,3
0.0,57.0,0.0,35.0,0.0,0.0,8.0,6.0,0.0,2.0,2.0,0.0,27.0,10.538461538461538,183,7,1,15,1,3
0.0,38.0,0.0,37.0,0.0,0.0,11.0,0.0,2.0,1.0,2.0,4.0,52.0,11.307692307692308,183,7,1,15,1,3
0.0,11.0,0.0,66.0,0.0,0.0,0.0,0.0,25.0,0.0,19.0,2.0,63.0,14.307692307692308,183,7,1,15,1,3
0.0,21.0,12.0,40.0,0.0,0.0,0.0,0.0,21.0,41.0,0.0,11.0,46.0,14.76923076923077,183,7,1,15,1,3
3.0,27.0,30.0,76.0,0.0,0.0,0.0,23.0,0.0,24.0,0.0,0.0,49.0,17.846153846153847,183,7,1,15,1,3
0.0,54.0,28.0,58.0,0.0,0.0,11.0,18.0,0.0,38.0,0.0,0.0,51.0,19.846153846153847,183,7,1,15,1,3
0.0,39.0,28.0,21.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,57.0,11.615384615384615,183,7,1,15,1,3
6.0,41.0,23.0,72.0,21.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,59.0,17.615384615384617,183,7,1,15,1,3
0.0,58.0,48.0,91.06718722,74.0,0.0,0.0,2.0,0.0,66.0,10.0,0.0,49.0,30.620552863076924,183,7,1,15,1,3
0.0,11.0,0.0,14.0,2.0,21.0,0.0,41.0,19.0,26.0,0.0,0.0,23.0,12.076923076923077,183,7,1,15,1,3
0.0,49.0,31.0,22.0,0.0,2.0,0.0,50.0,0.0,15.0,0.0,13.0,26.0,16.0,183,7,1,15,1,3
18.0,82.0,0.0,58.0,0.0,0.0,0.0,52.0,0.0,69.0,0.0,0.0,47.0,25.076923076923077,183,7,1,15,1,3
1.0,46.0,25.0,65.0,0.0,0.0,0.0,28.0,8.0,34.0,0.0,0.0,62.0,20.692307692307693,183,7,1,15,1,3
0.0,35.0,47.0,59.0,0.0,0.0,0.0,39.0,0.0,8.0,9.0,0.0,66.0,20.23076923076923,183,7,1,15,1,3
0.0,33.0,28.0,43.0,0.0,0.0,0.0,24.0,0.0,57.0,0.0,5.0,89.0,21.46153846153846,184,7,1,15,1,3
0.0,62.0,22.0,32.0,8.0,0.0,0.0,44.0,0.0,33.0,0.0,0.0,43.0,18.76923076923077,184,7,1,15,1,3
0.0,49.0,30.0,27.0,5.0,0.0,0.0,56.0,0.0,6.0,0.0,0.0,102.0,21.153846153846153,184,7,1,15,1,3
0.0,80.0,8.0,56.0,6.0,0.0,0.0,37.0,0.0,38.0,13.0,1.0,1.0,18.46153846153846,184,7,1,15,1,3
0.0,18.0,22.0,16.0,4.0,0.0,10.0,39.0,0.0,5.0,50.0,0.0,0.0,12.615384615384615,184,7,1,15,1,3
3.0,11.0,39.0,39.0,31.0,0.0,0.0,52.0,0.0,52.0,19.0,11.0,23.0,21.53846153846154,184,7,1,15,1,3
1.0,4.0,32.0,4.0,4.0,0.0,0.0,51.0,0.0,14.0,34.0,3.0,66.0,16.384615384615383,184,7,1,15,1,3
0.0,27.0,34.0,18.0,0.0,0.0,0.0,17.0,0.0,22.0,1.0,0.0,27.0,11.23076923076923,184,7,1,15,1,3
0.0,37.0,7.0,23.0,0.0,0.0,0.0,17.0,0.0,1.0,3.0,0.0,1.0,6.846153846153846,184,7,1,15,1,3
0.0,42.0,12.0,0.0,0.0,0.0,8.0,10.0,2.0,0.0,11.0,0.0,0.0,6.538461538461538,184,7,1,15,1,3
7.0,57.0,1.0,0.0,29.0,0.0,0.0,41.0,0.0,17.0,40.0,0.0,6.0,15.23076923076923,184,7,1,15,1,3
0.0,8.0,0.0,11.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,8.0,55.0,13.384615384615385,184,7,1,15,1,3
0.0,49.0,43.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,30.0,11.0,18.0,16.153846153846153,184,7,1,15,1,3
0.0,42.0,27.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,27.0,11.615384615384615,184,7,1,15,1,3
0.0,29.0,39.0,0.0,1.0,4.0,0.0,10.0,0.0,0.0,0.0,8.0,23.0,8.76923076923077,184,7,1,15,1,3
0.0,33.0,30.0,4.0,28.0,0.0,6.0,49.0,0.0,27.0,3.0,4.0,64.0,19.076923076923077,184,7,1,15,1,3
0.0,77.0,55.0,0.0,0.0,14.0,5.0,28.0,0.0,4.0,44.0,19.0,22.0,20.615384615384617,184,7,1,15,1,3
0.0,60.0,42.0,3.0,0.0,27.0,1.0,36.0,0.0,0.0,66.0,12.0,0.0,19.0,184,7,1,15,1,3
3.0,30.0,4.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,63.0,0.0,0.0,10.461538461538462,184,7,1,15,1,3
61.0,47.0,25.0,6.0,0.0,25.0,0.0,39.0,0.0,0.0,38.0,36.0,0.0,21.307692307692307,184,7,1,15,1,3
0.0,59.0,23.0,0.0,0.0,6.0,0.0,5.0,0.0,17.0,65.0,12.0,0.0,14.384615384615385,184,7,1,15,1,3
0.0,55.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,20.0,5.0,13.076923076923077,184,7,1,15,1,3
0.0,8.0,18.0,0.0,4.0,0.0,0.0,7.0,0.0,44.0,56.0,5.0,51.0,14.846153846153847,184,7,1,15,1,3
0.0,17.0,1.0,0.0,20.0,2.0,0.0,7.0,0.0,5.0,55.0,0.0,94.0,15.461538461538462,184,7,1,15,1,3
0.0,33.0,40.0,9.0,18.0,18.0,0.0,9.0,0.0,0.0,55.0,16.0,56.0,19.53846153846154,184,7,1,15,1,3
0.0,56.0,25.0,0.0,5.0,1.0,0.0,35.0,0.0,0.0,38.0,0.0,6.0,12.76923076923077,184,7,1,15,1,3
0.0,35.0,40.0,28.0,5.0,21.0,0.0,27.0,0.0,0.0,12.0,12.0,0.0,13.846153846153847,184,7,1,15,1,3
0.0,56.0,16.0,0.0,0.0,11.0,0.0,34.0,14.0,0.0,64.0,25.0,12.0,17.846153846153847,184,7,1,15,1,3
13.0,51.0,8.0,14.0,0.0,49.0,0.0,0.0,0.0,0.0,49.0,5.0,26.0,16.53846153846154,184,7,1,15,1,3
44.0,63.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,49.0,48.0,19.76923076923077,184,7,1,15,1,3
20.0,45.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,27.0,10.0,10.23076923076923,184,7,1,15,1,3
32.0,66.0,30.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,24.0,23.0,30.0,17.0,184,7,1,15,1,3
73.0,63.0,35.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,21.0,23.0,26.0,19.307692307692307,184,7,1,15,1,3
32.0,38.0,45.0,0.0,0.0,9.0,7.0,20.0,0.0,0.0,0.0,62.0,0.0,16.384615384615383,184,7,1,15,1,3
56.0,27.0,40.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,41.0,0.0,13.615384615384615,184,7,1,15,1,3
44.0,12.0,36.0,0.0,29.0,0.0,0.0,13.0,6.0,6.0,9.0,43.0,6.0,15.692307692307692,184,7,1,15,1,3
3.0,13.0,4.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,26.0,3.0,4.461538461538462,184,7,1,15,1,3
39.0,42.0,0.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,25.0,0.0,10.307692307692308,184,7,1,15,1,3
27.0,68.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.307692307692308,184,7,1,15,1,3
17.0,96.0,10.0,0.0,0.0,0.0,6.0,10.0,0.0,4.0,0.0,42.0,0.0,14.23076923076923,184,7,1,15,1,3
10.0,23.0,62.0,0.0,2.0,0.0,26.0,41.0,0.0,0.0,0.0,53.0,14.0,17.76923076923077,184,7,1,15,1,3
36.0,41.0,30.0,0.0,0.0,0.0,47.0,5.0,0.0,0.0,8.0,56.0,33.0,19.692307692307693,184,7,1,15,1,3
47.0,15.0,53.0,0.0,0.0,1.0,15.0,27.0,0.0,0.0,0.0,10.0,16.0,14.153846153846153,184,7,1,15,1,3
27.0,67.0,32.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,45.0,21.0,18.0,184,7,1,15,1,3
35.0,4.0,0.0,2.0,12.0,0.0,0.0,61.0,0.0,0.0,0.0,12.0,4.0,10.0,184,7,1,15,1,3
14.0,17.0,33.0,0.0,0.0,1.0,10.0,30.0,0.0,0.0,0.0,1.0,0.0,8.153846153846153,184,7,1,15,1,3
0.0,36.0,32.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.923076923076923,184,7,1,15,1,3
0.0,8.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.230769230769231,184,7,1,15,1,3
0.0,43.0,34.0,53.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.461538461538462,184,7,1,15,1,3
0.0,51.0,41.0,69.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,14.153846153846153,184,7,1,15,1,3
0.0,27.0,51.0,74.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.692307692307692,184,7,1,15,1,3
0.0,20.0,20.0,33.0,12.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,9.692307692307692,184,7,1,15,1,3
0.0,55.0,11.0,53.0,0.0,3.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,11.615384615384615,184,7,1,15,1,3
0.0,28.0,35.0,52.0,0.0,12.0,25.0,0.0,0.0,28.0,0.0,0.0,0.0,13.846153846153847,184,7,1,15,1,3
0.0,46.0,46.0,63.0,0.0,16.0,58.0,4.0,0.0,10.0,0.0,0.0,0.0,18.692307692307693,184,7,1,15,1,3
0.0,42.0,63.0,60.0,0.0,88.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,21.076923076923077,184,7,1,15,1,3
0.0,44.0,20.0,61.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76923076923077,184,7,1,15,1,3
0.0,9.0,29.0,55.0,0.0,46.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,14.846153846153847,184,7,1,15,1,3
0.0,23.0,27.0,45.0,0.0,20.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,13.153846153846153,184,7,1,15,1,3
0.0,35.0,5.0,20.0,3.0,12.0,51.0,0.0,0.0,0.0,0.0,28.0,0.0,11.846153846153847,184,7,1,15,1,3
0.0,0.0,21.0,41.0,10.0,0.0,54.0,0.0,0.0,0.0,0.0,18.0,0.0,11.076923076923077,185,7,1,15,1,3
0.0,0.0,10.0,52.0,19.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,185,7,1,15,1,3
0.0,0.0,36.0,45.0,40.0,0.0,56.0,0.0,0.0,0.0,0.0,4.0,0.0,13.923076923076923,185,7,1,15,1,3
0.0,0.0,24.0,24.0,3.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,8.384615384615385,185,7,1,15,1,3
30.0,0.0,17.0,38.0,4.0,19.0,37.0,0.0,0.0,18.0,0.0,0.0,0.0,12.538461538461538,185,7,1,15,1,3
5.0,0.0,17.0,37.0,26.0,38.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.615384615384615,185,7,1,15,1,3
9.0,0.0,12.0,16.0,39.0,0.0,36.0,0.0,0.0,3.0,0.0,0.0,0.0,8.846153846153847,185,7,1,15,1,3
0.0,6.0,0.0,54.0,34.0,11.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,9.76923076923077,185,7,1,15,1,3
6.0,61.0,0.0,36.0,37.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,13.153846153846153,185,7,1,15,1,3
0.0,27.0,0.0,21.0,26.0,26.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,14.076923076923077,185,7,1,15,1,3
0.0,33.0,18.0,32.0,14.0,60.0,68.0,4.0,0.0,0.0,0.0,0.0,0.0,17.615384615384617,185,7,1,15,1,3
0.0,0.0,11.0,25.0,36.0,71.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,185,7,1,15,1,3
0.0,13.0,8.0,35.0,30.0,22.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23076923076923,185,7,1,15,1,3
0.0,24.0,3.0,37.0,48.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.461538461538462,185,7,1,15,1,3
0.0,0.0,1.0,29.0,30.0,48.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,9.692307692307692,185,7,1,15,1,3
0.0,8.0,0.0,52.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,7.384615384615385,185,7,1,15,1,3
0.0,32.0,0.0,47.0,0.0,73.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,12.538461538461538,185,7,1,15,1,3
0.0,25.0,0.0,17.0,19.0,34.0,1.0,0.0,0.0,7.0,0.0,0.0,49.0,11.692307692307692,185,7,1,15,1,3
0.0,23.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,7.6923076923076925,185,7,1,15,1,3
0.0,13.0,0.0,29.0,0.0,35.0,10.0,0.0,2.0,0.0,0.0,0.0,14.0,7.923076923076923,185,7,1,15,1,3
0.0,12.0,6.0,55.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.384615384615385,185,7,1,15,1,3
0.0,16.0,0.0,26.0,35.0,49.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,10.384615384615385,185,7,1,15,1,3
0.0,0.0,0.0,34.0,74.0,15.0,37.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,185,7,1,15,1,3
0.0,3.0,0.0,54.0,51.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,12.538461538461538,185,7,1,15,1,3
0.0,0.0,0.0,56.0,63.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,13.23076923076923,185,7,1,15,1,3
0.0,0.0,0.0,37.0,58.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,13.461538461538462,185,7,1,15,1,3
0.0,0.0,0.0,18.0,53.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,13.615384615384615,185,7,1,15,1,3
0.0,0.0,0.0,41.0,25.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.538461538461538,185,7,1,15,1,3
0.0,1.0,0.0,35.0,74.0,95.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0,19.615384615384617,185,7,1,15,1,3
0.0,0.0,0.0,26.0,65.0,86.0,1.0,0.0,28.0,0.0,0.0,0.0,28.0,18.0,185,7,1,15,1,3
0.0,0.0,0.0,57.0,55.0,16.0,7.0,0.0,18.0,25.0,0.0,0.0,0.0,13.692307692307692,185,7,1,15,1,3
0.0,4.0,0.0,43.0,18.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,6.615384615384615,185,7,1,15,1,3
0.0,0.0,0.0,40.0,38.0,53.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,14.076923076923077,185,7,1,15,1,3
0.0,4.0,0.0,51.0,33.0,10.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,10.461538461538462,185,7,1,15,1,3
0.0,0.0,32.0,53.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.692307692307692,185,7,1,15,1,3
10.0,0.0,0.0,38.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769230769230769,185,7,1,15,1,3
0.0,7.0,0.0,49.0,0.0,74.0,0.0,0.0,34.0,14.0,0.0,0.0,0.0,13.692307692307692,185,7,1,15,1,3
0.0,2.0,0.0,16.0,0.0,14.0,12.0,0.0,58.0,0.0,3.0,0.0,0.0,8.076923076923077,185,7,1,15,1,3
0.0,5.0,0.0,51.0,0.0,50.0,1.0,0.0,91.0,0.0,2.0,0.0,0.0,15.384615384615385,185,7,1,15,1,3
0.0,0.0,0.0,32.0,0.0,73.0,3.0,0.0,51.0,3.0,2.0,0.0,0.0,12.615384615384615,185,7,1,15,1,3
0.0,0.0,0.0,55.0,0.0,54.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,12.615384615384615,185,7,1,15,1,3
0.0,0.0,0.0,37.0,0.0,78.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,16.076923076923077,185,7,1,15,1,3
0.0,13.0,0.0,31.0,14.0,80.0,8.0,0.0,54.0,0.0,0.0,0.0,0.0,15.384615384615385,185,7,1,15,1,3
0.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,7.615384615384615,185,7,1,15,1,3
0.0,0.0,0.0,5.0,0.0,45.0,0.0,0.0,52.0,0.0,11.0,0.0,0.0,8.692307692307692,185,7,1,15,1,3
0.0,0.0,0.0,40.0,0.0,100.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,15.307692307692308,185,7,1,15,1,3
0.0,0.0,0.0,39.0,0.0,67.0,0.0,1.0,64.0,8.0,30.0,0.0,0.0,16.076923076923077,185,7,1,15,1,3
0.0,0.0,0.0,47.0,0.0,52.0,0.0,6.0,20.0,2.0,0.0,0.0,0.0,9.76923076923077,185,7,1,15,1,3
0.0,0.0,0.0,31.0,0.0,27.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,8.538461538461538,185,7,1,15,1,3
0.0,0.0,0.0,55.0,0.0,65.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,13.23076923076923,185,7,1,15,1,3
0.0,0.0,0.0,39.0,0.0,24.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,8.0,185,7,1,15,1,3
0.0,0.0,0.0,40.0,0.0,9.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,6.153846153846154,185,7,1,15,1,3
0.0,0.0,6.0,38.0,0.0,49.0,0.0,0.0,13.0,0.0,17.0,1.0,0.0,9.538461538461538,185,7,1,15,1,3
0.0,0.0,0.0,55.0,0.0,64.0,0.0,0.0,9.0,38.0,0.0,0.0,0.0,12.76923076923077,185,7,1,15,1,3
0.0,0.0,0.0,41.0,0.0,58.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,11.538461538461538,185,7,1,15,1,3
0.0,0.0,0.0,37.0,0.0,43.0,0.0,0.0,25.0,0.0,9.0,0.0,0.0,8.76923076923077,185,7,1,15,1,3
0.0,0.0,0.0,72.0,0.0,23.0,0.0,0.0,25.0,0.0,3.0,0.0,0.0,9.461538461538462,185,7,1,15,1,3
0.0,0.0,6.0,31.0,0.0,39.0,0.0,0.0,17.0,0.0,27.0,11.0,0.0,10.076923076923077,185,7,1,15,1,3
0.0,0.0,0.0,59.0,0.0,29.0,10.0,0.0,29.0,0.0,0.0,0.0,0.0,9.76923076923077,185,7,1,15,1,3
18.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,1.0,0.0,50.0,7.0,3.0,8.538461538461538,185,7,1,15,1,3
5.0,0.0,9.0,48.0,0.0,31.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,8.76923076923077,186,7,1,15,1,3
0.0,0.0,43.0,23.0,0.0,37.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,10.153846153846153,186,7,1,15,1,3
0.0,0.0,51.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,8.076923076923077,186,7,1,15,1,3
0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,1.9230769230769231,186,7,1,15,1,3
0.0,0.0,2.0,8.0,6.0,11.0,1.0,2.0,7.0,0.0,15.0,0.0,0.0,4.0,186,7,1,15,1,3
0.0,0.0,12.0,47.0,0.0,10.0,11.0,17.0,0.0,0.0,42.0,0.0,0.0,10.692307692307692,186,7,1,15,1,3
0.0,0.0,1.0,34.0,6.0,13.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,4.923076923076923,186,7,1,15,1,3
9.0,7.0,44.0,0.0,0.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,7.923076923076923,186,7,1,15,1,3
0.0,1.0,53.0,44.0,6.0,0.0,0.0,0.0,0.0,20.0,1.0,8.0,0.0,10.23076923076923,186,7,1,15,1,3
0.0,0.0,14.0,41.0,0.0,0.0,0.0,0.0,0.0,18.0,56.0,36.0,9.0,13.384615384615385,186,7,1,15,1,3
0.0,0.0,0.0,45.0,10.0,6.0,0.0,0.0,0.0,0.0,62.0,53.0,5.0,13.923076923076923,186,7,1,15,1,3
0.0,0.0,0.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,10.0,186,7,1,15,1,3
21.0,0.0,21.0,16.0,23.0,38.0,0.0,0.0,0.0,27.0,22.0,29.0,0.0,15.153846153846153,186,7,1,15,1,3
6.0,0.0,36.0,63.0,0.0,5.0,19.0,0.0,0.0,35.0,6.0,11.0,0.0,13.923076923076923,186,7,1,15,1,3
0.0,11.0,41.0,29.0,0.0,23.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,8.461538461538462,186,7,1,15,1,3
0.0,0.0,39.0,31.0,0.0,50.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,12.23076923076923,186,7,1,15,1,3
0.0,0.0,23.0,22.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,6.076923076923077,186,7,1,15,1,3
0.0,0.0,18.0,52.0,29.0,69.0,12.0,0.0,0.0,5.0,0.0,3.0,0.0,14.461538461538462,186,7,1,15,1,3
0.0,13.0,50.0,48.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,14.23076923076923,186,7,1,15,1,3
0.0,0.0,13.0,23.0,4.0,70.0,29.0,0.0,0.0,19.0,0.0,6.0,0.0,12.615384615384615,186,7,1,15,1,3
0.0,0.0,24.0,38.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,186,7,1,15,1,3
0.0,0.0,33.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769230769230769,186,7,1,15,1,3
0.0,0.0,17.0,31.0,1.0,12.0,0.0,0.0,18.0,31.0,0.0,0.0,0.0,8.461538461538462,186,7,1,15,1,3
7.0,0.0,0.0,45.0,0.0,21.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,6.923076923076923,186,7,1,15,1,3
0.0,0.0,0.0,10.0,0.0,9.0,4.0,0.0,0.0,31.0,0.0,0.0,0.0,4.153846153846154,186,7,1,15,1,3
0.0,0.0,11.0,60.0,5.0,25.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,12.538461538461538,186,7,1,15,1,3
0.0,0.0,10.0,16.0,3.0,52.0,0.0,0.0,0.0,13.0,0.0,11.0,0.0,8.076923076923077,186,7,1,15,1,3
0.0,0.0,1.0,50.0,15.0,54.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,10.153846153846153,186,7,1,15,1,3
0.0,0.0,8.0,37.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7.076923076923077,186,7,1,15,1,3
0.0,0.0,37.0,22.0,0.0,42.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,8.23076923076923,186,7,1,15,1,3
0.0,0.0,42.0,36.0,0.0,37.0,0.0,0.0,0.0,49.0,0.0,2.0,0.0,12.76923076923077,186,7,1,15,1,3
0.0,0.0,29.0,21.0,0.0,29.0,0.0,0.0,0.0,46.0,0.0,0.0,10.0,10.384615384615385,186,7,1,15,1,3
0.0,0.0,37.0,21.0,0.0,0.0,0.0,0.0,5.0,51.0,0.0,0.0,0.0,8.76923076923077,186,7,1,15,1,3
0.0,0.0,27.0,46.0,0.0,0.0,0.0,9.0,0.0,43.0,0.0,0.0,2.0,9.76923076923077,186,7,1,15,1,3
0.0,0.0,19.0,56.0,4.0,10.0,0.0,4.0,12.0,36.0,0.0,0.0,24.0,12.692307692307692,186,7,1,15,1,3
0.0,0.0,55.0,56.0,15.0,17.0,0.0,51.0,3.0,28.0,0.0,0.0,43.0,20.615384615384617,186,7,1,15,1,3
0.0,0.0,29.0,42.0,24.0,0.0,0.0,23.0,22.0,25.0,4.0,0.0,6.0,13.461538461538462,186,7,1,15,1,3
1.0,31.0,29.0,26.0,2.0,0.0,0.0,11.0,0.0,26.0,7.0,0.0,0.0,10.23076923076923,186,7,1,15,1,3
13.0,0.0,46.0,13.0,10.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,8.76923076923077,186,7,1,15,1,3
1.0,0.0,40.0,15.0,0.0,0.0,0.0,19.0,0.0,48.0,0.0,0.0,2.0,9.615384615384615,186,7,1,15,1,3
0.0,0.0,6.0,16.0,17.0,27.0,0.0,12.0,0.0,31.0,0.0,0.0,0.0,8.384615384615385,186,7,1,15,1,3
1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,12.0,6.076923076923077,186,7,1,15,1,3
26.0,0.0,0.0,5.0,0.0,32.0,1.0,2.0,1.0,36.0,0.0,0.0,0.0,7.923076923076923,186,7,1,15,1,3
0.0,0.0,3.0,1.0,0.0,21.0,0.0,0.0,0.0,36.0,0.0,0.0,6.0,5.153846153846154,186,7,1,15,1,3
